t,ret_spx,ret_cmc,p_bear_spx,p_bull_spx,p_bear_cmc,p_bull_cmc,mu_est_spx_bear,var_est_spx_bear,mu_est_spx_bull,var_est_spx_bull,mu_est_cmc_bear,var_est_cmc_bear,mu_est_cmc_bull,var_est_cmc_bull,cov_est_bear,cov_est_bull,mu_mix_spx,mu_mix_cmc,var_mix_spx,var_mix_cmc,cov_mix,norm_mu_mix_spx,norm_mu_mix_cmc,norm_var_mix_spx,norm_var_mix_cmc,norm_cov_mix
121,0.0086619741722913,0.057862444,0.144800000000002,0.855199999999938,0.2298,0.7702,0.0009723682299917,0.0008505665963299,0.0007682091748789,0.0004136224275475,0.0100133715007786,0.0115602353929159,-0.0014491589967798,0.011833502893179,0.0010840552413547,0.0008863757748214,0.0007977714060591,0.0011849305115591,0.0004768919431871,0.0117707060216185,0.000923401138903,-0.5605642298926775,-0.4519262631879644,0.0055326775552713,-0.7914732262382301,0.2252910646602748
122,-0.008001742857159,0.017601132,0.0968000000000007,0.903199999999933,0.1604,0.8396,0.0009569256055408,0.0008492412891392,0.0006477318804725,0.0004089823510674,0.0100528165432053,0.0115004371470069,-0.0012736735140775,0.0117278085204127,0.001080451802066,0.0008753215292518,0.000677661833059,0.0005430954911106,0.0004515994162727,0.0116913381521184,0.0009017012823356,-0.5935203209230732,-0.4659604879210169,-0.112523940043625,-0.7976641403430123,0.1517909848572624
123,-0.0029465967014079,-0.109416325,0.102000000000001,0.897999999999934,0.1558,0.8442,0.0009498604067952,0.0008477317300769,0.000599300534287,0.0004036433003705,0.0094525968696583,0.0115140057706796,-0.0022661163919851,0.011726520956425,0.0010787047579113,0.0008700765154873,0.0006350576412827,-0.000440340865821,0.0004489403202005,0.0116934110904858,0.0008969686959357,-0.6030584803202736,-0.4886477455313323,-0.1245227134016959,-0.7920785230887819,0.1352761718774028
124,0.016330187803522,0.016278031,0.916399999999932,0.0836000000000003,0.206,0.794,0.0011959611137163,0.0008378917136871,0.0006190087579828,0.0004034472408973,0.0094976379831244,0.0114383301188247,-0.0021074232985238,0.0116290879164421,0.001069271392261,0.0008668012173603,0.0011477278967768,0.0002832193254957,0.0008015721557618,0.0115897918101329,0.0009804274795145,-0.4453121728196382,-0.4677788098169405,1.5206603089716657,-0.8018918457036243,0.4158255682745774
125,0.0032081782438648,0.001586584,0.0950000000000007,0.904999999999933,0.1752,0.8248,0.0011992933888349,0.0008365108410315,0.0006536542357442,0.0003981372471001,0.0094534860763379,0.0113748396824239,-0.0020748746144389,0.0115267407247669,0.0010660166759939,0.0008574422376239,0.0007054899552877,-5.510582141480462e-05,0.0004397827385235,0.0115001276621484,0.0008856206442476,-0.576879053206111,-0.4741589520609841,-0.1784964167920237,-0.8096314240661433,0.0934318255259575
126,0.0181252724204128,0.025253985,0.0870000000000004,0.912999999999932,0.136,0.864,0.0012249239028819,0.0008356773017982,0.0008863658130158,0.0003968459885821,0.0095216435190433,0.0113268451545776,-0.0018249366994284,0.0114280901950934,0.0010643029087375,0.0008521700495386,0.000915820366834,-0.0002818017897162,0.0004350243128318,0.0114143208695832,0.0008758228633392,-0.5101058365698777,-0.4776789791749982,-0.2001171074616885,-0.8167799669503101,0.0597816215521661
127,0.003843217447347,-0.03695415,0.0942000000000006,0.905799999999933,0.148,0.852,0.0012292098027611,0.0008343205801541,0.0009249291486295,0.0003917828518496,0.0093044943385654,0.011283967682142,-0.002138919429193,0.0113368780148325,0.0010611836029929,0.0008417839045883,0.0009535923862486,-0.0004452941915647,0.0004334699058558,0.0113290472855943,0.000868353208065,-0.4960994921597138,-0.4795857914705223,-0.2066303490529651,-0.8238248461704217,0.0340722761672532
128,0.0254318397136277,-0.025393337,0.0852000000000004,0.914799999999932,0.1468,0.8532,0.0012649891518193,0.0008339518574955,0.0012435281803497,0.000394395900422,0.0091444316903855,0.0112374424411523,-0.0023452122831273,0.0112410618119587,0.001056716480533,0.0008254090306586,0.0012453566551188,-0.0006585325478156,0.0004318460679646,0.0112405304883243,0.000852240694844,-0.4046476958153273,-0.48279481354681,-0.2134780443241776,-0.8313152711869123,-0.021232462939856
129,-0.0139897978713286,0.141382594,0.118600000000001,0.881399999999936,0.1524,0.8476,0.0012336614655478,0.00083271614481,0.0010550802167132,0.0003923520963281,0.0097747043997347,0.0112668314738093,-0.0010896189852738,0.0113217480542169,0.0010469321792598,0.0007956687541213,0.0010762599528249,0.0005661038986014,0.000444579272478,0.0113133787673627,0.0008297149482275,-0.454624257487881,-0.4487886973514469,-0.1521219163408983,-0.815276123861613,-0.0985872135120065
130,0.0231975781490359,-0.003228501,0.122200000000001,0.877799999999936,0.18,0.82,0.0012800382352445,0.000831974330902,0.0013245610820412,0.0003934714127737,0.0097019144008558,0.0112047026413728,-0.0011075441407453,0.0112269028146769,0.0010430281638203,0.000786009087919,0.0013191203901625,0.0008381583967428,0.0004470564693689,0.0112229067834821,0.0008248446702876,-0.3778921003780923,-0.439655931638667,-0.1397101853899017,-0.8232697047511941,-0.1150132784357174
131,-0.0116235389765684,-0.01148978,0.127200000000002,0.872799999999937,0.146,0.854,0.0012517397458902,0.0008305141012325,0.0011697497727234,0.0003907474981084,0.0096061288764008,0.0111560785620893,-0.0011973773446323,0.0111306856555829,0.0010403896332279,0.0007801349381495,0.0011801788973101,0.0003799345636385,0.0004466858100257,0.0111343930199328,0.0008156857294971,-0.4191002291549515,-0.4496051263882482,-0.1409445170170183,-0.8309408381005858,-0.1462978229953369
132,0.0239151786369902,0.005599351,0.113400000000001,0.886599999999935,0.1398,0.8602,0.0012959636011657,0.0008298938027847,0.0014426858068606,0.0003921922377419,0.0095888622216392,0.0111080718709252,-0.0011386529126668,0.0110349110721401,0.0010377485084796,0.0007725979460659,0.0014260475087347,0.0003610537031091,0.0004418275952177,0.0110451389518102,0.0008061660072674,-0.3411608001136759,-0.4480602995046798,-0.1637549212338436,-0.8386859710902768,-0.1788337745557525
133,0.0068393859614381,-0.008639853,0.116000000000001,0.883999999999935,0.1296,0.8704,0.001307006616539,0.0008283016709263,0.0015064907513254,0.0003878956315455,0.0095163292780421,0.0110651892345565,-0.0012036641997602,0.0109397573085092,0.0010348171503668,0.0007641649103494,0.00148335059169,0.0001856469549629,0.0004389827321136,0.0109560132861249,0.0007974010054235,-0.3219360610949341,-0.4506464181491795,-0.1768511721292571,-0.8463762264248909,-0.2087287711252143
134,0.0100652898492744,-0.015043398,0.0856000000000004,0.914399999999932,0.1278,0.8722,0.0013198626357434,0.0008271982633224,0.0016098962956156,0.0003840834956859,0.0094203388581398,0.011024289800871,-0.0013228233820492,0.0108472016622884,0.0010320630898581,0.0007547917428779,0.0015850694143304,5.01527522469541e-05,0.0004220141197955,0.0108698335263992,0.0007843765956006,-0.2889053735563691,-0.4521962067029926,-0.2583256009445379,-0.8535984209734415,-0.2535270502095251
135,-0.02300260533368,-0.01687817,0.0772000000000002,0.922799999999931,0.8666,0.1334,0.0012877064778608,0.0008268857272243,0.0013134166461904,0.0003866660712873,0.0087413492029495,0.0107570538906638,-0.0013432806526051,0.0108332540060234,0.0010276990949309,0.0007538504139057,0.0013114318211952,0.0073960595802185,0.0004206510287256,0.0107672189860527,0.0008830796064814,-0.3733417807076111,-0.2562006723448259,-0.2639313644952022,-0.8631976155842976,0.0944679170437692
136,-0.003126787615395,0.010539424,0.878799999999936,0.121200000000001,0.1316,0.8684,0.0012222544853593,0.0008149104665863,0.0013064028917103,0.0003860863861892,0.0087483714735433,0.0107150554551759,-0.0012424145941913,0.0107424845723115,0.0010157303297301,0.0007494274167951,0.0012324532722089,7.237285232257343e-05,0.0007629369880421,0.0107388749004964,0.0008839636484098,-0.3965584825910709,-0.4492885836965365,1.3965355984174157,-0.8618379280281068,0.0972392753442066
137,-0.0213597455707895,-0.117255279,0.117400000000001,0.882599999999935,0.1352,0.8648,0.0011776146045966,0.0008143056244758,0.0010486405360458,0.000387471800536,0.0082448306171885,0.010735429952236,-0.0022148840677127,0.01076430974201,0.0010202175932358,0.0007683798671986,0.0010637820916935,-0.000800730642314,0.0004375820914665,0.0107604051944325,0.000800186971997,-0.4479488126367352,-0.4705123896692373,-0.1900075493759348,-0.8532110950978308,-0.1998659018295494
138,0.0082047816003338,-0.003152145,0.179800000000003,0.820199999999942,0.1924,0.8076,0.0011988250433455,0.0008119963657526,0.0011234765945039,0.0003839497125166,0.0081803830149305,0.0106754536117648,-0.0022221639533102,0.0106807080518542,0.0010160732416888,0.0007611637120468,0.0011370242456055,-0.0002207139166206,0.0004609125007684,0.010679697097581,0.0008086023755131,-0.4229027691495398,-0.4529909748997562,-0.0755087899235193,-0.8597581863063397,-0.1692094922239053
139,0.0246743012786244,-0.010293641,0.106000000000001,0.893999999999934,0.144,0.856,0.0012405242554266,0.000811531196205,0.0013888965411488,0.000385802975048,0.0081025252566011,0.0106318947838249,-0.0022880712863138,0.0105940227699513,0.0010126624333026,0.0007510876171462,0.0013731690788621,-0.000791825384134,0.0004309301664906,0.010599476339949,0.0007837844691657,-0.346360300822242,-0.4662909858165234,-0.2219987517271068,-0.8662073079027299,-0.2570914679677158
140,-0.0129898393662895,0.005724189,0.109000000000001,0.890999999999935,0.14,0.86,0.0012145790253522,0.0008104201248454,0.0012291845922418,0.0003837886127792,0.0080928200818638,0.010588532654842,-0.0022228765990606,0.0105083387341207,0.0010097987794883,0.0007435686795849,0.0012275925854507,-0.0007786790637311,0.0004302914475943,0.0105195658830216,0.0007767143270228,-0.3912219669140304,-0.4639195451556654,-0.2243075181475837,-0.8725847584955975,-0.2814099297611656
141,-0.0016099157161608,0.012661372,0.111000000000001,0.888999999999935,0.1232,0.8768,0.0012093445497481,0.0008089329766288,0.0011980649303939,0.0003796692508972,0.008109166951184,0.0105507199305696,-0.0021004154878923,0.0104236884472719,0.0010072033120387,0.0007363046392856,0.0011993169681421,-0.000842594931398,0.0004273175244533,0.0104393387260141,0.0007680268738649,-0.3986365332754771,-0.4636455000949394,-0.2381301073148403,-0.8789829644510557,-0.311515635162885
142,-0.0297066595948987,-0.001114466,0.0856000000000004,0.914399999999932,0.132,0.868,0.0011652234513466,0.0008091406270327,0.000853521077282,0.0003859657995514,0.0080739412630412,0.0105107496740161,-0.0020924498211131,0.0103394813464365,0.0010050784541074,0.0007304279708857,0.0008802028005018,-0.0007504861980047,0.0004221895647837,0.010362088765677,0.0007603099434601,-0.4989319886517416,-0.4591881909466261,-0.2625999779375445,-0.8849149067613374,-0.3380977458290771
143,-0.0074372660114523,0.02245805,0.257600000000004,0.742399999999951,0.1348,0.8652,0.0011284361422036,0.0008059955626294,0.0007791500469917,0.000383114625354,0.0081298224862096,0.0104707168498302,-0.00189632111,0.0102616580248228,0.0010000278431015,0.0007228659279428,0.0008691261451182,-0.0005447969532309,0.0004920487547961,0.0102898391544337,0.0007772450956969,-0.5003068483532401,-0.4516938101398512,0.0850671648189834,-0.8900859703371216,-0.2756205096381418
144,0.0047577770974989,0.024508248,0.174600000000003,0.825399999999942,0.1346,0.8654,0.0011389253585749,0.0008037041008753,0.0008184378657904,0.0003794862446431,0.0081931115721905,0.0104312887481221,-0.0016870044461321,0.0101857939936018,0.000997080067818,0.0007172835208615,0.0008743949820305,-0.0003571408300658,0.0004535546823412,0.0102188375875602,0.0007605400670209,-0.4964520455957395,-0.4447273898268086,-0.106969201724648,-0.8950580183671262,-0.3351299564585915
145,0.004464843118594,-0.047629863,0.101800000000001,0.898199999999934,0.8856,0.1144,0.0011445203460319,0.0008023706559247,0.0008572043413953,0.0003755916214053,0.0068090398813776,0.0102480033061467,-0.0017350991209773,0.0101773384233992,0.0009851096789399,0.0007125208263022,0.0008864531106672,0.0058315903795081,0.0004190377271193,0.0102399192435603,0.0008470979428494,-0.4904456959609519,-0.2745811557565786,-0.2790637830647517,-0.8863985593055468,-0.0190232091806029
146,-0.0242341973522198,0.080622481,0.072,0.92799999999993,0.1434,0.8566,0.0011143607451586,0.0008021816358043,0.0005845911358365,0.0003782768208828,0.0071041964952791,0.0102287241888864,-0.0010945629297954,0.0101505268840701,0.0009784305261543,0.0006883171189501,0.0006227345477076,8.113917176028323e-05,0.0004087979675571,0.0101617403775807,0.0007195623329059,-0.5734322051174152,-0.4304892142115799,-0.3293396120035504,-0.8925679476210752,-0.484256102171916
147,-0.0256058229872504,0.121575927,0.141000000000002,0.858999999999938,0.1496,0.8504,0.0010523206529061,0.0008019729690579,0.000323817519573,0.0003812721473437,0.0075797395423004,0.0102404417075718,-0.0001546557263863,0.0101871685096694,0.0009657153569538,0.0006556746951059,0.0004265364613729,0.0010024098058092,0.0004405909632053,0.0101951381800756,0.0007007236032723,-0.6342292982319511,-0.4035620645718049,-0.1682762193347066,-0.8821825308039114,-0.5510125865779277
148,0.0568765765908044,0.027952454,0.248400000000005,0.75159999999995,0.1712,0.8288,0.0012797338183314,0.000811349398567,0.0008122466163502,0.0004053626650317,0.0076761341826844,0.0101939430121943,5.367654159012687e-05,0.0101174725730242,0.0009686325389175,0.0006611406000924,0.0009283704373222,0.0013586412897454,0.0005062097696418,0.0101305643122101,0.0007256524088578,-0.4686832994078889,-0.3922095147537801,0.1634769360805653,-0.8864743233445095,-0.4573423157986417
149,0.0129710307299362,0.079120144,0.199000000000004,0.800999999999944,0.1506,0.8494,0.0013177651724043,0.0008091532986148,0.0009231397114254,0.0004030016192902,0.0079722674128565,0.0101727586814755,0.0006497621449726,0.0100879715636791,0.0009684975724058,0.0006631084291103,0.0010016701781601,0.0017525314383159,0.0004838258034757,0.0101007405036192,0.0007164904513583,-0.4429413468061095,-0.379857734373179,0.0495720951515885,-0.8856040209060574,-0.4891334440041814
150,0.0221258675749461,-0.026192022,0.629799999999963,0.370199999999992,0.1328,0.8672,0.0015298027955844,0.0008052750481438,0.0010121383174162,0.0004031891095034,0.0078478496638841,0.0101399472172375,0.0004447381414976,0.0100163783856493,0.00095755957374,0.0006552417350648,0.0013381634057664,0.0014278713516705,0.000656422833659,0.0100327883264842,0.0007705155269516,-0.3314172735281943,-0.3873753806393296,0.9237924982096736,-0.8904442760042133,-0.2880979398642361
151,0.009989728565996,0.045846045,0.47459999999998,0.525399999999975,0.1312,0.8688,0.0015942716371378,0.0007996796971903,0.0010653032635122,0.0004012759056074,0.0079840721953373,0.0101087534267853,0.0007895256414423,0.0099558467320369,0.0009542745312623,0.000653297800687,0.0013163516536348,0.0017334501493133,0.0005903583450926,0.0099759080903878,0.0007444636523782,-0.3373439055507496,-0.3774476580313202,0.5842019715687325,-0.8936269860207465,-0.3833805594806592
152,0.0077103628148904,0.015220005,0.286400000000001,0.713599999999954,0.1264,0.8736,0.0016222685382133,0.000796189546597,0.0011183245293798,0.0003984236230987,0.0080089777576054,0.0100741394164578,0.000898884250556,0.0098819644025028,0.0009507583242367,0.0006487641798626,0.0012626540935096,0.001797600069847,0.0005123437835885,0.0099062553242667,0.0007110957712613,-0.353740681181207,-0.3742539733026336,0.1847556277008245,-0.89871385740028,-0.5055481997872633
153,0.0021176732286214,0.135245616,0.168200000000003,0.831799999999941,0.1406,0.8594,0.0016235967983103,0.0007940554899165,0.0011275335144687,0.0003947612728463,0.0084942580929139,0.0100972266062581,0.0018930443740104,0.0099414120936364,0.0009480269609054,0.0006444336313876,0.0012109713588107,0.0028211750228882,0.0004619225601574,0.009963319614111,0.0006913084414651,-0.3694594322964353,-0.3443633011727064,-0.0735898502448645,-0.8849283985699,-0.5768965745620152
154,0.0246312843031991,-0.049340915,0.110200000000001,0.889799999999935,0.171,0.829,0.0016639417651177,0.0007935896962313,0.0013569609063824,0.0003962476530972,0.0082272198536473,0.0100659782919743,0.0015299184393612,0.0098894238361229,0.0009420066205797,0.0006284088686761,0.0013907901970149,0.0026751569812041,0.0004400347462505,0.0099196146480734,0.0006725007125937,-0.3087251487422515,-0.3471960830864715,-0.185588645159793,-0.8863305828239014,-0.6442905914573163
155,0.0074816932089465,0.034993962,0.870599999999937,0.129400000000002,0.1392,0.8608,0.0017434356096718,0.0007832022306631,0.0013656429310694,0.0003957390577321,0.0083274482502528,0.0100309588538353,0.0017743971324211,0.0098252960211253,0.000934863253157,0.0006263566772321,0.0016945492370605,0.0026865818480232,0.0007330644960857,0.0098539242874385,0.0007821216474165,-0.2069893803945121,-0.3456261788564273,1.3151879149773944,-0.891032206497097,-0.2325829831369317
156,0.0031918257369945,-0.03106949,0.0816000000000003,0.918399999999931,0.118,0.882,0.0017452882006392,0.0007822031407814,0.0013838327445795,0.0003918301599697,0.0082027891048631,0.0100041147072188,0.0015303663504762,0.009760249230554,0.0009329201337719,0.0006204505122134,0.0014133275097938,0.0023177122354938,0.0004236845952039,0.0097890253568004,0.0006516349804449,-0.2997779145954171,-0.3547533057850856,-0.2769137446522179,-0.8956040584217568,-0.7197051521592575
157,-0.0153355291508035,0.020682811,0.0778000000000002,0.922199999999931,0.1298,0.8702,0.0017244834376841,0.0007816053318799,0.0012182653557364,0.0003906907387634,0.0082460764274147,0.0099699534944208,0.0016697438715045,0.0096918712506251,0.000930382963029,0.0006131226074888,0.0012576491225118,0.0025233518372616,0.0004211038941078,0.0097279663258697,0.0006460542323938,-0.3506221165336332,-0.3476931561027091,-0.2892440698619548,-0.8995920355686997,-0.7370791897407724
158,0.0182663451506038,0.022335745,0.113000000000001,0.886999999999935,0.1212,0.8788,0.0017536960047844,0.0007807074107774,0.0013791120359549,0.0003897208717765,0.008291561594741,0.0099384066562732,0.0018205142053154,0.0096242565780578,0.000929041217404,0.0006103745666385,0.0014214400244325,0.0026048051489137,0.0004339023506835,0.0096623315675375,0.0006476904314431,-0.2946408334977913,-0.3441634429109803,-0.222212877768973,-0.9042581131312252,-0.727369958953509
159,0.0116339786353272,-0.035719628,0.911599999999932,0.0884000000000005,0.1216,0.8784,0.001892479243396,0.0007710931729263,0.0013887456028742,0.0003894534606081,0.0081494731663666,0.0099125541852836,0.0015487438100201,0.0095647105880803,0.0009166116789634,0.0006059004187488,0.0018479491895737,0.0023513924997518,0.0007373562223573,0.0096070083695002,0.0007664138557756,-0.1506027557915241,-0.3501378879885503,1.3423983660698924,-0.9073709224105664,-0.2780001741378701
160,0.0105152158837658,-0.016071101,0.922599999999931,0.0774000000000002,0.1328,0.8672,0.0020133417109887,0.0007613125348867,0.0013962461263449,0.0003892017881501,0.0080643758260639,0.0098797809651052,0.0014237057221686,0.009499022755864,0.0009062897987259,0.0006025423666648,0.0019655785127371,0.0023055867119658,0.0007325111630892,0.0095495874460512,0.0007628298865634,-0.1105389314042074,-0.3502158709252911,1.306085768830519,-0.9108005356982988,-0.2905922879656802
161,0.0137347402042156,0.021949826,0.0776000000000002,0.922399999999931,0.1322,0.8678,0.0020271443562955,0.0007605776397964,0.0015159191785466,0.0003868891205846,0.0081127717267492,0.0098460159515331,0.0015684409718404,0.0094349924710053,0.0009049206975244,0.0005992076920493,0.0015555902523398,0.0024336014976393,0.0004158873496754,0.009489329775131,0.0006312769863236,-0.2485742639040597,-0.3453521376911261,-0.3298324356461262,-0.9146540213367912,-0.7864000494216382
162,0.0136203414853586,0.091599732,0.0752000000000001,0.924799999999931,0.1238,0.8762,0.0020403587404654,0.0007598637256905,0.0016324937840103,0.0003845605687098,0.008384378916618,0.0098365859066643,0.0022048898278672,0.0094251899035775,0.0009051827465742,0.0006026622511113,0.0016631652287356,0.0029699105770545,0.0004127833661147,0.0094761207287596,0.0006327630404098,-0.211352696016079,-0.3288392059212911,-0.3447352109407803,-0.9114612219149124,-0.776879875512483
163,0.0136203414853586,0.091599732,0.072,0.92799999999993,0.1238,0.8762,0.0020529826122042,0.0007591813881528,0.001747236297113,0.0003822420705658,0.0086542246039248,0.009827070911424,0.002832403484961,0.009414731802094,0.0009054273062613,0.0006059286914067,0.0017692500317994,0.0035531449394887,0.000409381701432,0.009465779383829,0.0006352496058009,-0.1746592833189444,-0.3110118914733788,-0.3611676921388056,-0.90790599561162,-0.7636803531909526
